cust_id,sales_total,num_of_orders,gender
107528,196.24,3,0
107529,42.25,1,0
107530,333.83,3,1
107531,215.37,2,1
107532,116.51,2,0
107533,101.62,2,1
107534,36.24,1,1
107535,200.5,3,1
107536,475.18,1,1
107537,82.6,3,0
107538,88.07,1,0
107539,203.68,1,1
107540,30.3,2,0
107541,254.8,4,0
107542,214.05,4,1
107543,42.34,1,1
107544,181.13,2,1
107545,92.34,2,0
107546,42.4,2,0
107547,819.66,2,1
107548,39.31,2,0
107549,41.80671,1,1
107550,221.65,3,1
107551,130.62,3,1
107552,1145.26,6,1
107553,31.19,1,0
107554,93.25,2,1
107555,181.98,1,0
107556,263.98,1,0
107557,227.43,4,1
107558,67.08,3,1
107559,298.24,4,1
107560,460.34,1,1
107561,89.15,2,1
107562,359.74,1,1
107563,55.12,2,0
107564,318.1,2,0
107565,487.77,3,1
107566,82.7,2,0
107567,226.05,3,0
107568,79.73,2,1
107569,89.47624,2,1
107570,187.47,3,1
107571,70.7,3,0
107572,175.47,3,0
107573,37.51,2,0
107574,136.8,2,0
107575,183.37,1,1
107576,126.81,1,1
107577,1142.91,6,1
107578,325.18,1,0
107579,269.37,3,0
107580,471.89,3,1
107581,227.77,1,0
107582,90.97,1,1
107583,298.31,1,0
107584,204.51,2,1
107585,53.62,2,0
107586,84.74,2,0
107587,37.57,1,1
107588,132.13,3,1
107589,67.76,2,1
107590,925.93,3,1
107591,49.22,2,1
107592,104.78,2,1
107593,372.39,3,0
107594,151.93,2,0
107595,360.64,1,1
107596,290.52,2,0
107597,307.37,3,0
107598,185.94,3,0
107599,205.39,2,1
107600,857.3,4,1
107601,61.62959,3,0
107602,33.38,1,0
107603,88.29,1,0
107604,210.43,4,1
107605,62.72,2,0
107606,66.35,1,1
107607,72.74257,3,1
107608,321.4,2,0
107609,129.54,3,1
107610,476.94,2,1
107611,321.87,3,1
107612,248.87,4,0
107613,737.4,5,1
107614,580.88,3,0
107615,454.57,3,1
107616,53.08,3,0
107617,104.07,1,0
107618,240.65,3,0
107619,233.42,1,1
107620,52.14,2,0
107621,108.96,2,0
107622,173.33,1,1
107623,400.91,4,0
107624,261.32,2,1
107625,79.56414,2,1
107626,73.95532,2,1
107627,749.99,5,1
107628,49.61,2,1
107629,399.04,2,0
107630,66.39,2,1
107631,69.53,3,1
107632,47.85223,2,1
107633,599.56,5,1
107634,163.01,3,0
107635,75.81,1,0
107636,30.48,2,0
107637,211.86,3,0
107638,1316.51,6,1
107639,379.27,2,1
107640,126.1,2,0
107641,379.61,3,0
107642,139.32,1,0
107643,114.39,1,0
107644,445.74,3,1
107645,70.11,1,1
107646,715.86,6,0
107647,160.15,3,0
107648,464.3,4,1
107649,84.45,3,1
107650,246.24,2,0
107651,278.99,4,1
107652,292.61,3,0
107653,35.8,1,0
107654,768.72,3,1
107655,69.88,3,0
107656,83.46,2,0
107657,289.24,4,0
107658,144.76,1,1
107659,143.04,2,1
107660,423.06,4,1
107661,221.44,2,0
107662,46.85,2,1
107663,218.18,2,1
107664,106.99,2,1
107665,252.05,3,0
107666,343.96,3,1
107667,346.41,3,0
107668,159.72,2,1
107669,92.14459,1,1
107670,956.74,5,1
107671,76.03,1,0
107672,143.73,2,1
107673,73.7,2,0
107674,192.75,2,1
107675,150.43,3,1
107676,496.5,4,0
107677,92.84225,2,0
107678,63.24,1,1
107679,331.21,3,1
107680,138.83,2,1
107681,31.71,2,0
107682,155.24,2,1
107683,915.54,3,1
107684,655.45,2,0
107685,85.38,1,1
107686,153.78,1,0
107687,120.71,1,0
107688,84.47,2,1
107689,133.57,2,0
107690,400.76,3,0
107691,247.38,2,1
107692,107.6,2,0
107693,52.04,2,0
107694,70.16,3,0
107695,84,2,1
107696,71.2934,1,0
107697,248.86,3,1
107698,89.89,1,1
107699,48.5,2,0
107700,62.69719,1,0
107701,48.20768,3,0
107702,217.51,2,0
107703,30.34,2,1
107704,63.76,2,0
107705,55.47,1,0
107706,51.52,1,1
107707,438.37,4,0
107708,136.55,2,1
107709,382.74,4,1
107710,129.03,3,0
107711,36.4,2,1
107712,95.57,3,1
107713,113.87,3,1
107714,213.46,4,1
107715,42.01,2,1
107716,226.79,2,1
107717,89.07,1,0
107718,141.48,2,0
107719,146.94,1,1
107720,193.84,2,0
107721,111.27,2,0
107722,228.46,2,0
107723,72.82314,1,0
107724,91.89,3,1
107725,301.06,3,0
107726,149.28,2,0
107727,229.97,3,1
107728,1008.34,7,1
107729,100.43,3,0
107730,443.32,3,1
107731,495.19,3,1
107732,163.16,1,0
107733,82.81,3,1
107734,245.05,4,0
107735,356.11,3,1
107736,118.89,3,0
107737,486.38,2,1
107738,191.35,2,1
107739,80.88,1,1
107740,167.5,3,0
107741,120.72,2,1
107742,91.81345,3,0
107743,86.08,1,1
107744,182.88,2,0
107745,747.71,2,0
107746,74.02,3,1
107747,421.74,3,0
107748,83.29,3,0
107749,188.51,3,1
107750,72.91,3,0
107751,209.33,2,1
107752,194.77,3,0
107753,223.52,2,0
107754,408.32,2,0
107755,68.04,2,1
107756,69.86,2,1
107757,431.18,4,0
107758,41.89324,2,0
107759,90.86537,2,1
107760,165.22,1,0
107761,207.38,2,1
107762,66.99,2,0
107763,124.31,2,1
107764,1592.62,8,1
107765,458.82,4,0
107766,249.51,3,0
107767,38.83,2,1
107768,624.83,2,0
107769,125.02,2,0
107770,144.5,2,1
107771,58.81,2,1
107772,90.74,2,1
107773,402.98,1,0
107774,179.33,3,1
107775,229.06,2,0
107776,192.39,3,0
107777,95.61,2,0
107778,121.02,2,1
107779,90.24,1,0
107780,114.23,1,0
107781,288.64,4,1
107782,201.12,2,1
107783,184.22,2,0
107784,90.76,2,0
107785,509,2,1
107786,105.04,2,1
107787,549,3,0
107788,135.58,2,1
107789,752.58,4,1
107790,186.63,2,0
107791,133.25,3,1
107792,952.22,6,1
107793,209.07,2,1
107794,38.72,2,1
107795,180.76,1,1
107796,97.06853,2,0
107797,512.49,4,0
107798,41.99,2,0
107799,164.29,1,0
107800,61.09,1,0
107801,86.92508,1,1
107802,362.97,3,1
107803,121.43,3,0
107804,90.2626,3,1
107805,1218.02,8,1
107806,130.8,1,1
107807,194.3,2,1
107808,517.16,4,1
107809,382.89,2,0
107810,131.23,2,1
107811,57.29946,1,0
107812,301.18,3,1
107813,493.43,1,1
107814,110.3,2,0
107815,394.47,1,1
107816,80.12,3,0
107817,317.1,3,1
107818,254.17,2,0
107819,95.12,2,1
107820,31.61,1,1
107821,92.3,2,1
107822,61.01,2,1
107823,49.91,1,1
107824,85.13339,1,0
107825,174.69,3,1
107826,859.42,4,1
107827,216.51,2,1
107828,596.44,3,1
107829,405.16,2,0
107830,115.55,2,0
107831,123.41,1,0
107832,206.08,2,0
107833,781.7,4,0
107834,1218.54,6,0
107835,429.78,4,1
107836,687.2,5,0
107837,153.66,3,0
107838,507.68,3,0
107839,570,4,1
107840,269.1,4,0
107841,1472.65,4,1
107842,357.55,4,1
107843,320.31,1,1
107844,103.75,1,1
107845,89.3,1,0
107846,112.8,3,1
107847,111.69,2,0
107848,90.63,2,1
107849,164.85,1,1
107850,55.83,2,0
107851,33.44,1,0
107852,173.9,3,1
107853,97.94379,2,1
107854,437.57,4,1
107855,78.31876,3,0
107856,81.72874,1,0
107857,95.2,2,1
107858,169.94,1,0
107859,620.27,3,1
107860,59.05,2,1
107861,241.35,3,0
107862,292.97,3,1
107863,151.45,2,1
107864,77.71,2,1
107865,40.22,1,0
107866,344.19,3,1
107867,141.82,3,0
107868,407.88,3,0
107869,48.97,2,0
107870,1101.76,10,1
107871,696.36,3,1
107872,81.33,3,1
107873,45.48,1,0
107874,634.18,4,0
107875,703.62,6,0
107876,73.5943,1,1
107877,374.41,3,1
107878,42.51,2,1
107879,132.58,2,0
107880,278.48,2,0
107881,110.98,2,0
107882,958.45,5,1
107883,80.16,2,0
107884,90.72,1,1
107885,106.59,2,1
107886,159.62,2,1
107887,373.33,1,0
107888,32.31,1,1
107889,142.15,2,0
107890,134.04,2,0
107891,139.05,3,0
107892,183.85,2,1
107893,117.55,2,0
107894,81.64,3,0
107895,145.05,3,1
107896,61.59,2,0
107897,119.23,2,1
107898,63.04,2,0
107899,152.42,2,0
107900,76.74,3,1
107901,581.67,5,1
107902,152.3,2,1
107903,343.57,4,0
107904,109.16,3,1
107905,40.87,1,1
107906,177.94,2,0
107907,234.67,2,0
107908,197.09,1,1
107909,64.04,2,1
107910,36.49,1,1
107911,77.68797,1,0
107912,258.23,3,1
107913,162.51,3,1
107914,34.37,2,0
107915,138.13,2,1
107916,391.69,2,1
107917,945.8,5,1
107918,159.93,2,0
107919,42.36,2,0
107920,66.51,1,0
107921,82.28,3,1
107922,103.07,3,1
107923,176.39,2,1
107924,198.46,2,1
107925,748.53,4,1
107926,328.52,2,0
107927,318.7,2,0
107928,58.86,2,0
107929,239.19,3,0
107930,58.69,1,1
107931,86.17,2,1
107932,73.65,3,0
107933,191.43,1,1
107934,139.14,2,0
107935,88.94086,3,0
107936,180.64,2,0
107937,406.9,2,1
107938,61.77462,2,1
107939,50.8,2,0
107940,599.5,5,0
107941,125.67,1,1
107942,169.55,2,0
107943,248.44,4,1
107944,365.58,2,0
107945,601.4,4,1
107946,234.68,4,0
107947,231.54,4,1
107948,72.84,1,0
107949,96.3361,1,0
107950,294.37,3,1
107951,136.17,3,0
107952,97.23915,1,1
107953,509.2,4,0
107954,132.97,1,0
107955,195.04,2,0
107956,379.68,1,0
107957,73.19,2,1
107958,295.09,3,1
107959,162.75,3,0
107960,477.43,3,1
107961,410.44,3,0
107962,38.25,1,1
107963,93.49,3,0
107964,193.59,1,1
107965,394.4,4,1
107966,37.71,1,0
107967,78.1,3,1
107968,67.63,3,1
107969,50.64078,1,1
107970,175.34,2,0
107971,588.66,3,0
107972,45.26,1,0
107973,542.73,4,0
107974,99.56,1,1
107975,408.14,2,1
107976,152.39,2,1
107977,176.48,1,0
107978,49.55,1,0
107979,79.84,2,0
107980,144.33,1,0
107981,544.3,3,1
107982,376.45,2,0
107983,521.04,6,0
107984,48.38,2,1
107985,447.6,3,0
107986,118.19,3,1
107987,402.52,1,0
107988,3545.59,13,0
107989,184.45,2,1
107990,95.58,2,0
107991,97.32,1,0
107992,39.84,1,1
107993,377.27,3,0
107994,44.43,1,1
107995,151.5,1,1
107996,99.89,3,1
107997,35.76,1,0
107998,110.25,2,1
107999,163.33,2,1
108000,124.4,2,1
108001,210.84,3,1
108002,113.46,3,1
108003,49.54,2,0
108004,69.19,2,1
108005,86.46,1,1
108006,47.41,2,0
108007,136.25,3,1
108008,137.85,3,1
108009,98.08,2,1
108010,59.69,3,1
108011,45.04,1,0
108012,696.24,5,1
108013,279.08,1,0
108014,98.24,2,0
108015,128.48,2,0
108016,101.06,1,1
108017,599.18,3,1
108018,83.27,2,1
108019,251.18,1,0
108020,215.24,3,1
108021,265.73,3,1
108022,95.51,3,1
108023,87.61,3,1
108024,293,2,1
108025,181.77,1,1
108026,574.04,4,1
108027,238.24,2,0
108028,127.7,3,0
108029,212.42,2,1
108030,559.25,3,1
108031,99.39315,2,1
108032,259.72,1,1
108033,266.68,1,0
108034,569.2,2,0
108035,135.41,2,0
108036,159.22,3,0
108037,105.01,2,1
108038,525.62,4,0
108039,295.4,2,0
108040,103.23,3,0
108041,454.51,2,0
108042,158.13,3,0
108043,167.03,3,1
108044,183.24,3,1
108045,87.79,2,1
108046,55.92,2,0
108047,322.99,2,1
108048,347.52,2,1
108049,372.23,1,1
108050,47.35,1,0
108051,71.64,1,1
108052,97.06831,2,0
108053,59.91,1,0
108054,317.89,4,1
108055,93.7,2,1
108056,419.96,4,0
108057,185.86,1,1
108058,122.99,1,1
108059,560.77,4,1
108060,98.68,1,1
108061,371.6,1,1
108062,154.47,1,0
108063,239.26,2,0
108064,67.59,3,1
108065,55.65,3,0
108066,74.36,3,1
108067,235.65,3,0
108068,164.85,2,1
108069,69.20348,3,0
108070,388.93,1,0
108071,129.31,3,1
108072,112.82,2,0
108073,123.27,1,0
108074,73.08312,3,0
108075,326.92,1,0
108076,92.1,2,1
108077,208.5,1,1
108078,377.16,3,1
108079,31.7,2,1
108080,598.29,6,0
108081,433.2,4,0
108082,158.64,3,1
108083,215.39,3,0
108084,116.87,3,1
108085,79.2,1,1
108086,235.61,3,0
108087,67.51,2,1
108088,252.93,3,1
108089,69.16,1,1
108090,432.01,4,1
108091,70.48,1,1
108092,260.43,2,1
108093,271.53,3,1
108094,131.14,3,1
108095,133.66,1,0
108096,94.95,2,1
108097,52.17,2,0
108098,215.67,3,0
108099,44.08,2,1
108100,100.03,2,1
108101,440.9,2,0
108102,32.60267,2,1
108103,224.23,3,0
108104,181.24,1,0
108105,110.13,3,0
108106,81.72,1,1
108107,965.18,4,0
108108,244.8,2,1
108109,48.27,1,1
108110,235.94,2,0
108111,133.02,2,1
108112,40.96421,3,0
108113,68.21789,2,0
108114,53.51,3,0
108115,50.23,2,0
108116,272.47,3,0
108117,1790.88,6,0
108118,150.81,1,0
108119,313.98,2,0
108120,575.35,4,1
108121,485.74,3,1
108122,158.72,1,0
108123,44.43,2,0
108124,148.95,2,1
108125,170.89,2,1
108126,45.09,2,0
108127,349.77,3,1
108128,642.15,2,1
108129,132.09,2,1
108130,364.55,4,0
108131,399.07,3,1
108132,100.8,2,1
108133,145.45,1,1
108134,393.82,4,1
108135,894.25,6,1
108136,76.71211,2,0
108137,236.63,3,0
108138,163.25,1,0
108139,663.61,4,0
108140,61.74,2,0
108141,758.34,2,0
108142,359.86,2,1
108143,56.74,3,1
108144,182.85,2,0
108145,35.29,1,0
108146,70.14,3,0
108147,83.29,2,1
108148,93.76,2,0
108149,56.49365,2,0
108150,91.4,2,1
108151,1794.81,9,1
108152,98.0222,3,1
108153,300.53,4,1
108154,355.61,3,0
108155,224.65,1,0
108156,325.05,4,0
108157,99.49589,2,1
108158,394.87,3,1
108159,925.87,3,0
108160,362.49,4,0
108161,457.47,4,0
108162,141.13,3,0
108163,571.37,6,0
108164,289.32,1,0
108165,68.85,1,0
108166,307.66,3,1
108167,74.03,1,1
108168,295.48,2,0
108169,42.87,2,0
108170,333.62,4,1
108171,43.08,1,1
108172,160.24,2,0
108173,370.1,2,1
108174,54.88,3,1
108175,750.18,4,1
108176,1076.33,7,0
108177,183.21,1,0
108178,773.14,3,1
108179,35.4346,2,1
108180,83.22,2,0
108181,52.94,1,1
108182,280.97,1,1
108183,78.22,3,1
108184,364.85,2,0
108185,79.12,1,0
108186,166.14,1,0
108187,84.91,2,1
108188,352.33,2,1
108189,179.05,2,0
108190,50.85,2,1
108191,251.33,3,1
108192,791.33,4,0
108193,39.09,1,1
108194,124.81,3,1
108195,115.2,2,0
108196,153,1,0
108197,49.46,2,0
108198,1142.12,10,1
108199,67.24,1,0
108200,307.93,2,1
108201,61.21,1,0
108202,632.46,5,1
108203,100.8,2,0
108204,62.84595,3,1
108205,446.56,1,1
108206,84.15701,3,1
108207,142.35,2,0
108208,116.93,3,1
108209,187.09,1,0
108210,30.07,2,1
108211,192.4,1,0
108212,121.13,2,1
108213,290.13,2,1
108214,450.58,2,1
108215,44.52,2,1
108216,55.69341,1,0
108217,126.09,3,0
108218,283.81,2,0
108219,53.21,2,1
108220,621.73,4,0
108221,99.29,2,1
108222,146.88,2,0
108223,641.75,4,0
108224,67.32,3,0
108225,47.49,1,0
108226,120.12,2,1
108227,116.58,2,1
108228,665.64,5,0
108229,499.49,4,1
108230,251.38,2,0
108231,43.19,2,0
108232,104.32,2,1
108233,1624,8,0
108234,237.64,1,1
108235,90.68,2,1
108236,232.09,2,0
108237,247.44,3,0
108238,688.36,3,0
108239,118.97,2,1
108240,110.87,1,1
108241,578.48,5,0
108242,122.72,2,1
108243,190.36,1,0
108244,252.42,1,0
108245,89.11,1,0
108246,208.27,4,1
108247,181.52,2,1
108248,373.81,2,1
108249,180.81,2,0
108250,1393.43,7,1
108251,40.26,1,1
108252,57.86,1,0
108253,84.19,3,1
108254,171.81,1,0
108255,678.46,2,0
108256,284.69,3,1
108257,204.12,4,1
108258,95.85,3,0
108259,120.03,2,0
108260,237.77,3,1
108261,70.57,2,1
108262,109.18,1,1
108263,599.44,4,0
108264,106.24,3,1
108265,249.38,3,1
108266,523.18,6,1
108267,119.99,1,1
108268,1769.71,5,1
108269,86.69241,3,1
108270,85.72,1,1
108271,91.13,1,0
108272,153.8,3,1
108273,566.2,6,1
108274,61.98,2,0
108275,80.69,2,1
108276,113.69,3,0
108277,1041.7,9,0
108278,1209.1,6,0
108279,291.31,3,1
108280,56.56,2,1
108281,61.66,3,1
108282,323.17,2,0
108283,1257.92,8,1
108284,44.79586,1,1
108285,93.10428,1,0
108286,254.98,2,0
108287,106.17,2,0
108288,113.62,1,1
108289,155.47,2,1
108290,75.63,2,0
108291,224,1,1
108292,31.63,1,1
108293,211.71,4,0
108294,229.94,1,1
108295,80.33869,3,0
108296,84.86,2,0
108297,433.48,2,0
108298,53.71,2,1
108299,126.27,1,1
108300,979.07,4,0
108301,104.31,1,1
108302,626.13,4,0
108303,274.06,4,1
108304,52.88,1,0
108305,205.09,2,0
108306,118.47,2,0
108307,37.8,2,0
108308,166.17,3,0
108309,57.01,1,0
108310,128.83,2,1
108311,59.83,3,1
108312,192.87,1,1
108313,246.39,3,1
108314,33.73,2,1
108315,149.09,1,0
108316,85.58038,3,1
108317,176.05,2,1
108318,118.88,1,0
108319,142.35,1,0
108320,198.58,3,0
108321,36.81,1,1
108322,501.41,4,0
108323,34.58,1,1
108324,150,2,0
108325,133.06,3,1
108326,155.81,2,0
108327,212.15,3,1
108328,392.57,3,0
108329,48.06,2,0
108330,115.33,3,0
108331,75.5,2,1
108332,148.25,2,1
108333,177.44,2,1
108334,49.92,1,0
108335,114.94,2,0
108336,840.29,3,1
108337,71.01,2,1
108338,204.83,3,0
108339,210.7,3,0
108340,41,1,0
108341,41.7,2,1
108342,156.58,1,1
108343,169.31,1,0
108344,1116.5,7,0
108345,47.64,1,0
108346,115.38,2,1
108347,354.59,1,1
108348,89.79,2,0
108349,59.17,2,1
108350,240.63,1,0
108351,95.48,2,0
108352,486.44,4,0
108353,151.7,1,0
108354,64.16,1,0
108355,279.14,3,0
108356,230.56,3,1
108357,248.71,3,1
108358,47.26,1,0
108359,414.58,2,0
108360,261.28,3,1
108361,188.94,2,1
108362,551.17,3,1
108363,100.28,1,1
108364,163.14,2,0
108365,390.13,3,1
108366,113.21,3,0
108367,2220.13,5,1
108368,96.03,1,1
108369,279.96,2,1
108370,32.37,2,1
108371,32.42,1,1
108372,225.16,3,1
108373,97.9697,2,0
108374,663.2,2,1
108375,192.28,2,1
108376,225.68,1,0
108377,96.35,1,0
108378,144.26,3,1
108379,140.28,2,1
108380,38.24,1,0
108381,311.45,3,0
108382,93.22418,2,0
108383,81.29,3,1
108384,297.46,3,1
108385,367.5,2,0
108386,34.69,1,0
108387,284.53,2,1
108388,51.62,3,0
108389,321.4,2,0
108390,47.18,1,1
108391,245.47,1,0
108392,330.61,3,0
108393,110.36,3,1
108394,370.56,2,0
108395,78.43283,2,1
108396,150.97,2,1
108397,329.18,3,1
108398,219.92,1,0
108399,60.18,1,1
108400,99.84,2,1
108401,163.9,1,1
108402,733.83,4,1
108403,140.95,2,0
108404,420.94,3,1
108405,1084.5,8,1
108406,209.63,2,1
108407,686.47,3,1
108408,61.8,2,1
108409,30.24,2,0
108410,121.15,2,1
108411,376.18,3,0
108412,152.42,2,0
108413,72.36,3,0
108414,177.26,3,1
108415,508.11,3,0
108416,126.52,3,1
108417,43.31,1,1
108418,96.67,3,0
108419,983.68,3,0
108420,44.71,1,1
108421,193.3,2,0
108422,111.72,2,1
108423,160.65,2,0
108424,94.22288,2,1
108425,58.8,3,1
108426,400.37,2,0
108427,79.2339,3,0
108428,126.76,1,0
108429,149.16,2,0
108430,78.93,1,0
108431,83.11,2,0
108432,603.77,5,1
108433,65.77,1,1
108434,176.84,1,1
108435,82.62,2,1
108436,47.48,2,0
108437,160.33,2,0
108438,607.61,4,1
108439,131.7,1,1
108440,61.55,1,0
108441,235.19,2,0
108442,2491.37,8,1
108443,189.23,2,0
108444,580.62,4,0
108445,87.47,2,1
108446,124.54,2,0
108447,121.58,2,1
108448,52.49,3,1
108449,1930.7,6,0
108450,51.66,1,0
108451,86.98,3,1
108452,93.94,2,1
108453,592.59,3,0
108454,115.23,2,1
108455,179.72,2,1
108456,517.43,3,0
108457,172.21,3,0
108458,420.52,1,0
108459,153.34,2,1
108460,333.53,1,1
108461,379.47,2,0
108462,77.82,2,0
108463,203.65,3,0
108464,212.43,3,0
108465,190.25,2,0
108466,143.51,3,1
108467,66.64994,2,1
108468,116.63,2,1
108469,235.22,3,1
108470,626.9,4,1
108471,647.1,3,0
108472,57.8,2,1
108473,31.08,2,1
108474,203.26,3,0
108475,142.73,2,0
108476,723.32,5,1
108477,89.45808,2,1
108478,472.42,3,1
108479,131.7,3,1
108480,2477.98,9,1
108481,72.03276,2,1
108482,449.55,3,1
108483,49.18,1,1
108484,389.82,3,0
108485,60.81101,1,0
108486,74.56,2,1
108487,377.31,3,0
108488,116,2,1
108489,82.22,2,0
108490,79.97,1,1
108491,569.02,3,0
108492,118.5,3,0
108493,112.55,2,0
108494,53.46,1,1
108495,425.25,2,0
108496,49.25,2,1
108497,193.4,1,0
108498,193.88,2,1
108499,92.56,2,1
108500,313.11,2,0
108501,504.79,5,1
108502,371.7,2,1
108503,126.59,3,0
108504,445.35,2,0
108505,103.06,3,1
108506,76.78,3,1
108507,360.67,4,0
108508,751.16,6,0
108509,796.02,3,1
108510,288.66,2,0
108511,165.99,2,1
108512,272.98,3,0
108513,87.79,2,0
108514,226.24,3,0
108515,132.76,2,1
108516,315.82,2,1
108517,521.51,4,1
108518,30.56,2,0
108519,466.53,2,1
108520,1065.72,8,1
108521,237.1,3,1
108522,213.84,2,0
108523,672.34,4,0
108524,45.5,2,0
108525,414.39,3,1
108526,60.62,3,1
108527,166.92,3,0
108528,71.08,1,1
108529,131.53,2,1
108530,148.18,1,0
108531,258.2,3,1
108532,30.7,1,0
108533,167.2,3,1
108534,168.66,2,1
108535,64.57,2,1
108536,273.81,2,0
108537,230.46,1,0
108538,129.03,3,1
108539,233.73,3,1
108540,265.02,2,0
108541,108.98,3,0
108542,79.41,1,0
108543,64.51,2,1
108544,66.87,2,1
108545,124.48,2,0
108546,471.32,3,1
108547,42.34129,3,0
108548,63.33,2,0
108549,182.82,2,0
108550,380.94,3,1
108551,1189.23,6,1
108552,54.49,3,1
108553,137.88,1,1
108554,189.41,1,0
108555,305.24,4,1
108556,83.17,3,1
108557,97.42,2,0
108558,118.92,1,0
108559,43.51,1,0
108560,127.98,3,1
108561,173.37,2,1
108562,258.75,4,1
108563,486.13,4,1
108564,102.13,1,1
108565,46.65,2,0
108566,67.41,2,0
108567,984.25,3,0
108568,613.85,4,1
108569,219.37,3,0
108570,42.22,2,0
108571,1260.1,7,0
108572,116.16,2,1
108573,33.92,2,1
108574,693.83,6,0
108575,30.74,1,1
108576,480.66,2,1
108577,314.22,3,1
108578,689.33,4,0
108579,103.24,1,0
108580,133.42,2,1
108581,182.58,1,0
108582,218.22,3,0
108583,877.13,4,1
108584,123.29,1,0
108585,167.81,3,0
108586,63.96,3,0
108587,33.07421,1,1
108588,670.58,4,0
108589,76.26,2,0
108590,75,1,1
108591,819.59,4,0
108592,70.17,3,1
108593,1175.06,6,0
108594,90.88865,2,1
108595,249.61,2,1
108596,286.94,4,1
108597,71.72,2,1
108598,79.85,2,0
108599,220.83,3,1
108600,33.89,1,1
108601,363.09,3,1
108602,266.94,2,0
108603,142.9,1,0
108604,137.65,2,0
108605,179.41,2,1
108606,168.01,2,1
108607,1923.21,8,0
108608,211.96,3,1
108609,58.78,3,1
108610,341.69,3,1
108611,98.05,3,0
108612,355.96,4,1
108613,31.27,2,0
108614,255.38,3,1
108615,1008.64,5,0
108616,165.4,2,1
108617,70.14,2,0
108618,53.75,2,1
108619,666.67,6,0
108620,369.76,1,1
108621,54.53,1,0
108622,53.99,1,0
108623,2090.46,11,0
108624,232.77,2,0
108625,109.55,3,1
108626,77.91236,2,1
108627,533.39,4,1
108628,81.32107,2,1
108629,286.56,2,0
108630,220.65,2,1
108631,85.34233,2,1
108632,319.76,1,0
108633,219.87,1,0
108634,280.08,2,1
108635,164.57,3,1
108636,48.24,2,1
108637,251.81,2,0
108638,168.45,3,0
108639,46.23,1,0
108640,84.06,2,1
108641,36.23,1,1
108642,801,3,0
108643,336.97,3,0
108644,210.32,2,0
108645,108.36,2,0
108646,505.72,5,0
108647,109.64,2,0
108648,461.63,1,1
108649,259.01,3,1
108650,198.98,2,1
108651,219.21,4,1
108652,94.27,2,1
108653,310.07,3,0
108654,82.56694,2,1
108655,56.38,3,0
108656,784.32,2,0
108657,211.51,4,0
108658,224.23,3,1
108659,128.25,1,0
108660,206.42,4,1
108661,81.09,1,1
108662,73.61,1,1
108663,240.23,2,0
108664,98.13,3,1
108665,138.88,2,1
108666,340.19,3,1
108667,1093.18,5,1
108668,303.29,1,1
108669,88.41,2,1
108670,107.44,2,1
108671,40.9,2,1
108672,507.31,5,1
108673,98.67,2,0
108674,75.87,1,0
108675,188.15,3,0
108676,416.64,2,1
108677,124.46,2,1
108678,36.28,1,1
108679,257.68,2,0
108680,203.02,2,0
108681,116,3,1
108682,95.55,1,0
108683,402.09,1,0
108684,58.91,2,1
108685,349.8,2,0
108686,95.5822,2,0
108687,104.39,3,1
108688,118.53,1,0
108689,523.94,2,0
108690,70.85,3,1
108691,37.47,1,1
108692,254.6,2,0
108693,433,2,1
108694,416.08,2,0
108695,41.56,1,1
108696,103.12,1,0
108697,136.62,2,0
108698,56.65,2,1
108699,302.13,2,0
108700,52.57,3,0
108701,297.81,3,0
108702,1013.77,9,0
108703,33.1,1,1
108704,208.54,2,1
108705,88.26,2,0
108706,69.02,1,1
108707,44.6708,3,1
108708,407.47,4,0
108709,259.07,1,0
108710,148.34,2,1
108711,50.87,2,1
108712,35.59,1,0
108713,59.66,3,0
108714,194.92,1,0
108715,180.53,2,0
108716,239.44,2,0
108717,40.31,1,1
108718,144,1,0
108719,31.33665,2,1
108720,46.62,1,1
108721,60.3,3,1
108722,84.52,2,1
108723,238.51,3,1
108724,41.78,1,1
108725,113.18,3,1
108726,105.46,3,1
108727,252.14,1,1
108728,298.26,3,1
108729,33.96,1,1
108730,183.02,2,1
108731,536.82,2,1
108732,311.69,2,1
108733,77.46677,1,0
108734,122.38,3,1
108735,206.12,3,0
108736,37.38,1,0
108737,200.05,3,1
108738,42.69,2,0
108739,518.47,4,0
108740,316.25,4,0
108741,63.36,1,1
108742,124.61,1,1
108743,150.96,2,1
108744,86.71421,1,0
108745,118.51,3,1
108746,319.56,2,1
108747,48.6,2,0
108748,100.1,2,1
108749,593.24,3,0
108750,156.15,2,0
108751,65.23,3,1
108752,60.96,2,1
108753,582.8,5,1
108754,225.09,4,0
108755,73.58,2,0
108756,99.6,3,1
108757,459.73,1,1
108758,229.81,4,1
108759,36.36,1,0
108760,265.04,2,1
108761,46.13,1,1
108762,76.02,2,1
108763,370.43,4,1
108764,2570.35,10,1
108765,280.06,2,1
108766,60.6,2,1
108767,696.46,2,1
108768,234.6,1,1
108769,355.55,1,0
108770,34.15,2,0
108771,547.9,5,0
108772,535.38,6,1
108773,116.23,2,0
108774,155.78,3,0
108775,313.13,3,1
108776,47.89,2,1
108777,70.02,2,1
108778,240.67,3,1
108779,493.85,2,0
108780,448.38,4,0
108781,254.76,3,0
108782,205.75,3,1
108783,249.45,3,1
108784,342.97,3,0
108785,255.64,1,0
108786,70.64,3,1
108787,102.24,3,0
108788,73.15,2,0
108789,183.94,3,0
108790,36.71,1,0
108791,864.14,3,1
